S;CN_Price;Imp_Price
279.300000;188.816258;202.656804
279.600000;189.116258;202.958422
279.900000;189.416258;203.260041
280.200000;189.716258;203.589475
280.500000;190.016258;203.921875
280.800000;190.316258;204.254275
281.100000;190.616258;204.586675
281.400000;190.916258;204.919075
281.700000;191.216258;205.251475
282.000000;191.516258;205.583874
282.300000;191.816258;205.916274
282.600000;192.116258;206.248674
282.900000;192.416258;206.581074
283.200000;192.716258;206.913474
283.500000;193.016258;207.245873
283.800000;193.316258;207.578273
284.100000;193.616258;207.910673
284.400000;193.916258;208.243073
284.700000;194.216258;208.575473
285.000000;194.516258;208.936347
285.300000;194.816258;209.315461
285.600000;195.116258;209.694575
285.900000;195.416258;210.073689
286.200000;195.716258;210.452804
286.500000;196.016258;210.831918
286.800000;196.316258;211.211032
287.100000;196.616258;211.590146
287.400000;196.916258;211.969260
287.700000;197.216258;212.348375
288.000000;197.516258;212.727489
288.300000;197.816258;213.106603
288.600000;198.116258;213.485717
288.900000;198.416258;213.864831
289.200000;198.716258;214.243946
289.500000;199.016258;214.623060
289.800000;199.316258;215.004178
290.100000;199.616258;215.448183
290.400000;199.916258;215.892187
290.700000;200.216258;216.336192
291.000000;200.516258;216.780197
291.300000;200.816258;217.224201
291.600000;201.116258;217.668206
291.900000;201.416258;218.112211
292.200000;201.716258;218.556215
292.500000;202.016258;219.000220
292.800000;202.316258;219.444225
293.100000;202.616258;219.888230
293.400000;202.916258;220.332234
293.700000;203.216258;220.776239
294.000000;203.516258;221.220244
294.300000;203.816258;221.664248
294.600000;204.116258;222.108253
294.900000;204.416258;222.566014
295.200000;204.716258;223.094559
295.500000;205.016258;223.623104
295.800000;205.316258;224.151648
296.100000;205.616258;224.680193
296.400000;205.916258;225.208738
296.700000;206.216258;225.737283
297.000000;206.516258;226.265828
297.300000;206.816258;226.794372
297.600000;207.116258;227.322917
297.900000;207.416258;227.851462
298.200000;207.716258;228.380007
298.500000;208.016258;228.908551
298.800000;208.316258;229.437096
299.100000;208.616258;229.965641
299.400000;208.916258;230.494186
299.700000;209.216258;231.022731
300.000000;209.516258;231.551275
