S;CN_Price;Imp_Price
279.000000;0.000000;0.000000
279.300000;0.000000;0.000000
279.600000;0.000000;0.000000
279.900000;0.000000;0.000000
280.200000;0.000000;0.000000
280.500000;0.000000;0.000000
280.800000;0.000000;0.000000
281.100000;0.000000;0.000000
281.400000;0.000000;0.000000
281.700000;0.000000;0.000000
282.000000;0.000000;0.000000
282.300000;0.000000;0.000000
282.600000;0.000000;0.000000
282.900000;0.000000;0.000000
283.200000;0.000000;0.000000
283.500000;0.000000;0.000000
283.800000;0.000000;0.000000
284.100000;0.000000;0.000000
284.400000;0.000000;0.000000
284.700000;0.000000;0.000000
285.000000;0.000000;0.000000
285.300000;0.000000;0.000000
285.600000;0.000000;0.000000
285.900000;0.000000;0.000000
286.200000;0.000000;0.000000
286.500000;0.000000;0.000000
286.800000;0.000000;0.000000
287.100000;0.000000;0.000000
287.400000;0.000000;0.000000
287.700000;0.000000;0.000000
288.000000;0.000000;0.000000
288.300000;0.000000;0.000000
288.600000;0.000000;0.000000
288.900000;0.000000;0.000000
289.200000;0.000000;0.000000
289.500000;0.000000;0.000000
289.800000;0.000000;0.000000
290.100000;0.000000;0.000000
290.400000;0.000000;0.000000
290.700000;0.000000;0.000000
291.000000;0.000000;0.000000
291.300000;0.000000;0.000000
291.600000;0.000000;0.000000
291.900000;0.000000;0.000000
292.200000;0.000000;0.000000
292.500000;0.000000;0.000000
292.800000;0.000000;0.000000
293.100000;0.000000;0.000000
293.400000;0.000000;0.000000
293.700000;0.000000;0.000000
294.000000;0.000000;0.000000
294.300000;0.000000;0.000000
294.600000;0.000000;0.000000
294.900000;0.000000;0.000000
295.200000;0.000000;0.000000
295.500000;0.000000;0.000000
295.800000;0.000000;0.000000
296.100000;0.000000;0.000000
296.400000;0.000000;0.000000
296.700000;0.000000;0.000000
297.000000;0.000000;0.000000
297.300000;0.000000;0.000000
297.600000;0.000000;0.000000
297.900000;0.000000;0.000000
298.200000;0.000000;0.000000
298.500000;0.000000;0.000000
298.800000;0.000000;0.000000
299.100000;0.000000;0.000000
299.400000;0.000000;0.000000
299.700000;0.000000;0.000000
300.000000;0.000000;0.000000
